SKU  #,Vendor Model,Vendor  #,Item Desc,Store,Onhand Qty
227138S,MER05000674,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  STUDS EARRINGS,VJ-S.ANITA,1
229985V,MHS00031E-SAPPHIRE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.75CT SAPPHIRE HALO EARRING (NO WARRANTY),VJ-S.ANITA,1
230052V,MHS00033R-BLUETOPAZ,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.25CT BLUE TOPAZ HALO RING (NO WARRANTY),VJ-S.ANITA,1
229997V,MHS00031R-SAPPHIRE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.00CT SAPPHIRE HALO RING (NO WARRANTY),VJ-S.ANITA,1
182086,MPD05000301,MHVR,"14KT INITIAL  ""U""  PENDANT",VJ-S.ANITA,1
227931Y,MNC030000173,MHVR,"10KT""BELLA.BY.OVANI""  LABGROWN DIAMOND INITIAL ""S"" NECKLACE",VJ-S.ANITA,1
227069,MPD03501324,MHVR,"10KT""LABGROWN DIAMOND""  BUTTERFLY PENDANT",VJ-S.ANITA,1
227132V,MHS00015E,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL FLOWER STUDS EARRINGS ( NO WARRANTY ),VJ-LIV,1
228005S,CO-MER05000685,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL INFINITY HOOPS EARRINGS,VJ-LIV,1
235395V,MHS010541ER-CITRINE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 3.00CT CITRINE EARRING (NO WARRANTY),VJ-LIV,1
235375V,MHS00541PD-P.SAPPHIRE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 5.00CT PINK SAPPHIRE PENDANT (NO WARRANTY),VJ-LIV,1
227999V,MER10000678,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL HOOPS EARRINGS (NO WARRANTY),VJ-LIV,1
228043S,MBR10000324,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL TENNIS BRACELET,VJ-LIV,1
228035S,CO-MHS00016E,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL PEAR SOLITIARE STUDS EARRINGS,VJ-LIV,1
230132S,MHS00036E-PINKSAPP,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.25CT PINK SAPPHIRE HALO EARRING,VJ-LIV,1
235201WY,MRF10000211,MHVR,"10KT""LABGROWN DIAMOND""  RLX STYLE GENTS RING",VJ-LIV,1
228304S,MPD20001243,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK CROSS PENDANT,VJ-LIV,1
234383V,MPD07501349,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK VERMEIL PLATED SHIELD PENDANT,VJ-LIV,1
180975Y,MPD13300206,MHVR,14KT MARTHA NAME CUSTOM PENDANT,VJ-LIV,1
227983S,MBG10000045,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL BANGLE,VJ-LIV,1
229895S,MHS00029E-GARNET,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.25CT GARNET HALO STUD EARRING,VJ-LIV,1
229216S,MHS00023E,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL FLOWER HOOPS EARRINGS,VJ-LIV,1
235400S,MRF07501103,MHVR,SILVER LINKNLOCK NATURAL TREATED BLACK DIAMOND MENS RING,VJ-LIV,1
183334,CO-MRF21500329,MHVR,10KT 5ROW GENTS RING,VJ-LIV,1
230130S,MHS00036P-OPAL,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 0.75CT OPAL HALO PENDANT,VJ-LIV,1
221165Y,MRF20500432,MHVR,"14KT""NOVELLO-COLLECTION""  LABGROWN DIAMOND FLOWER-2ROW  TRIO SET",VJ-LIV,1
228829,ER-LGE+RBC5.00,MHVR,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND RBC SOLITAIRE STUDS",VJ-LIV,1
228246S,CO-MER06500679,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL JOURNEY EARRINGS,VJ-LIV,1
227649V,MPD06001323,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL DOUBLE HEART PENDANT ( NO WARRANTY ),VJ-LIV,1
230092V,MHS00035P-GARNET,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.50CT GARNET HALO PENDANT (NO WARRANTY),VJ-LIV,1
227599S,MRF02000999,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  3-STONES BAND,VJ-LIV,1
230122S,MHS00036P-PINKSAPP,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 0.75CT PINK SAPPHIRE HALO PENDANT,VJ-LIV,1
227641S,CO-MPD05001311,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  SNAKE PENDANT,VJ-LIV,1
228797S,MHS00025BR,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK CUBAN BRACELET,VJ-LIV,1
227150S,CO-MRF01001010,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""T""  RING",VJ-LIV,1
227412V,CO-MHS00017P,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL COMPOSITE PENDANT ( NO WARRANTY ),VJ-LIV,1
184457,MRF03500380,MHVR,10KT PEAR SHAPE INFINITY PROMISE RING,VJ-LIV,1
189286R,MPD04500704,MHVR,10KT HEART BAGUETTE PENDANT,VJ-LIV,1
230190S,MHS00037R-EMERALD,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 0.50CT EMERALD HALO RING,VJ-LIV,1
239193Y,MRF10001340,MHVR,"10KT""LABGROWN DIAMOND""  RBC CHANNEL MENS BAND",VJ-LIV,1
227623S,CO-MHS00019P,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  HALO PENDANT,VJ-LIV,1
228011V,CO-MER05000694,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL HOOPS EARRINGS (NO WARRANTY),VJ-LIV,1
235202WY,MRF05000212,MHVR,"10KT""LABGROWN DIAMOND""  RLX STYLE GENTS RING",VJ-LIV,1
230246S,MHS00038E-MORGANITE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT MORGANITE HALO EARRINGS,VJ-LIV,1
223997,MBR16000323,MHVR,"14KT""OVANI-COLLECTION""  LABGROWN DIAMOND EMERALD CUT TENNIS BRACELET",VJ-LIV,1
229882S,MHS00029P-GARNET,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT GARNET HALO PENDANT,VJ-LIV,1
227953S,MNC050000149,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL ROUND NECKLACE,VJ-LIV,1
229957S,MHS00031P-PERIDOT,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.50CT PERIDOT HALO PENDANT,VJ-LIV,1
223392WY,MRF02500219,MHVR,"10KT""LABGROWN DIAMOND""  PROMISE RING",VJ-LIV,1
233339V,CO-MBR20000318,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL TENNIS BRACELET (NO WARRANTY),VJ-LIV,1
229163S,CO-MHS00023B,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL FLOWER BRACELET,VJ-LIV,1
230134S,MHS00036E-BLUETOPAZ,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT BLUE TOPAZ HALO EARRING,VJ-LIV,1
228214V,MBR12500341,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PAPERCLIP BRACELET (NO WARRANTY),VJ-LIV,1
181073,MPD10500265,MHVR,10KT-HEART PENDANT,VJ-LIV,1
230064V,MHS00034P-CITRINE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 2.00CT CITRINE HALO PENDANT (NO WARRANTY),VJ-LIV,1
227621V,MPD01001398,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL ""RN"" PENDANT ( NO WARRANTY )",VJ-LIV,1
227941,MNC030000166,MHVR,"10KT""BELLA.BY.OVANI""  LABGROWN DIAMOND INITIAL ""H"" NECKLACE",VJ-LIV,1
227965S,MPD00701397,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL INITIAL ""V""  PENDANT",VJ-LIV,1
227416S,MPD01001269,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  FLOWER PENDANT,VJ-LIV,1
177206R,MRF09500127,MHVR,"10KT""ULTIMATE-VALUE""  GENTS RING",VJ-LIV,1
227404S,MHS00015P,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  FLOWER PENDANT,VJ-LIV,1
228015V,MRF00501025,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL HEART PROMISE RING (NO WARRANTY),VJ-LIV,1
229923V,MHS00030P-SAPPHIRE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.00CT SAPPHIRE HALO PENDANT (NO WARRANTY),VJ-LIV,1
184783,MRF10000393,MHVR,"10KT""ULTIMATE-VALUE""  SATIN FINISH GENTS RING",VJ-LIV,1
227158S,MRF01001019,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""W""  RING",VJ-LIV,1
230262S,MHS00038R-MORGANITE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 0.50CT MORGANITE HALO RINGS,VJ-LIV,1
228237S,MBR10000334-RUBY,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL RUBY FLOWER BRACELET,VJ-LIV,1
180780,MPD13000211,MHVR,14KT ALICIA NAME PENDANT,VJ-LIV,1
226218-V,MRF01001005,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED  INITIAL ""F""  RING ( NO WARRANTY )",VJ-LIV,1
235594S,MER10000759,MHVR,SILVER LABGROWN DIA. LINKNLOCK NATURAL TREATED BLACK DIAMOND STUD EARRINGS,VJ-LIV,1
234381V,MPD07501342,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK VERMEIL PLATED CROSS PENDANT (NO WARRANTY),VJ-LIV,1
229991V,MHS00031R-OPAL,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 0.50CT OPAL HALO RING (NO WARRANTY),VJ-LIV,1
230021S,MHS00032R-SAPPHIRE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 2.50CT SAPPHIRE HALO RING,VJ-LIV,1
228007S,MER05000689,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HOOPS EARRINGS,VJ-LIV,1
234371S,MPD10001345,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK CROSS PENDANT,VJ-LIV,1
226193-S,MRF01300994,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  LADYS BAND,VJ-LIV,1
230118S,MHS00035R-PERIDOT,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT PERIDOT HALO RING,VJ-LIV,1
228785S,MBR14500335-OPAL,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL OPAL FLOWER BRACELET,VJ-LIV,1
238343S,MPD03301400,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HEART NECKLACE,VJ-LIV,1
227925Y,MNC033000172,MHVR,"10KT""BELLA.BY.OVANI""  LABGROWN DIAMOND INITIAL ""R"" NECKLACE",VJ-LIV,1
230186S,MHS00037E-RUBY,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT RUBY HALO EARRING,VJ-LIV,1
235351V,MPD16500915,MHVR,"SILVER LABGROWN DIAMOND VERMEIL PLATED ENAMEL ""LA"" CROWN PENDANT WITH CHAIN (NO WARRANTY)",VJ-LIV,1
201004,MRF07500712,MHVR,14KT SNAKE FANCY LADYS RING,VJ-LIV,1
227450S,CO-MPD01001303,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""B""  PENDANT",VJ-LIV,1
231488V,MHS00034R-CITRINE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  2.00CT CITRINE HALO RING,VJ-LIV,1
181065Y,MRF10500207,MHVR,14KT CUSTOM GENTS RING,VJ-LIV,1
229889S,MHS00029P-BLUE TOPAZ,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT BLUE TOPAZ HALO PENDANT,VJ-LIV,1
227665V,CO-MRF05001038,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PEAR HALO COMPOSITE RING ( NO WARRANTY ),VJ-LIV,1
227154V,MER01000700,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL HEART STUDS EARRINGS ( NO WARRANTY ),VJ-LIV,1
230044V,MHS00033E-OPAL,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 0.75CT OPAL HALO EARRING (NO WARRANTY),VJ-LIV,1
235790S,MBR14500335-GARNET,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL GARNET FLOWER BRACELET,VJ-LIV,1
230165S,MHS00036R-PINKSAPP,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 0.75CT PINK SAPPHIRE HALO RING,VJ-LIV,1
229983S,MHS00031E-PERIDOT,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.50CT PERIDOT HALO EARRING,VJ-LIV,1
227639V,CO-MPD00301310,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL DOLPHIN HEART PENDANT ( NO WARRANTY ),VJ-LIV,1
226148-S,CO-MRF02000991,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  LADYS BAND,VJ-LIV,1
230003S,MHS00032P-SAPPHIRE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 2.50CT SAPPHIRE HALO PENDANT,VJ-LIV,1
228244V,CO-MHS00014P,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL OVAL SOLITIARE PENDANT (NO WARRANTY),VJ-LIV,1
229993S,MHS00031R-BLUETOPAZ,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT BLUE TOPAZ HALO RING,VJ-LIV,1
227617V,CO-MPD01001270,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL HEART PENDANT (NO WARRANTY),VJ-LIV,1
201631Y,MRF07000724,MHVR,"18KT""OVANI-COLLECTION""  MILGRAIN GENTS BAND",VJ-LIV,1
227069,MPD03501324,MHVR,"10KT""LABGROWN DIAMOND""  BUTTERFLY PENDANT",VJ-LIV,1
227615S,CO-MPD02001262,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  ELEPHANT PENDANT,VJ-LIV,1
201633,MRF02500725,MHVR,"18KT""OVANI-COLLECTION"" 5-STONE GENTS BAND",VJ-LIV,1
230046V,MHS00033E-AME,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.00CT AMETHYST HALO EARRING (NO WARRANTY),VJ-LIV,1
230102V,MHS00035E-GARNET,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 2.00CT GARNET HALO EARRING (NO WARRANTY),VJ-LIV,1
227432S,MHS06043P,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  ROUND SOLITIARE PENDANT,VJ-LIV,1
227148S,CO-MER01500690,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  MARQUISE COMPOSITE EARRINGS,VJ-LIV,1
227166V,CO-MRF07001036,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL INFINITY LADYS RING ( NO WARRANTY ),VJ-LIV,1
229897V,MHS00029E-CITRINE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.00CT CITRINE HALO STUD EARRING (NO WARRANTY),VJ-LIV,1
227410S,CO-MPD05001241,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL OCTOGAN PENDANT,VJ-LIV,1
239656,MRF00001227,MHVR,SILVER WITH 10KT CROSS MENS RING,VJ-LIV,1
226261-S,CO-MRF05001022,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  SPLIT SHANK HALO COMPOSITE RING,VJ-LIV,1
227136V,MER01200671,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL STUDS EARRINGS ( NO WARRANTY ),VJ-LIV,1
227452S,CO-MPD01001304,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""T""  PENDANT",VJ-LIV,1
227458V,CO-MPD01001307,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL INITIAL ""G"" PENDANT ( NO WARRANTY )",VJ-LIV,1
228779S,MNC020000150,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HEART NECKLACE,VJ-LIV,1
230108S,MHS00035E-PERIDOT,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 2.00CT PERIDOT HALO EARRING,VJ-LIV,1
227138S,MER05000674,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  STUDS EARRINGS,VJ-LIV,1
226257-S,MRF01001011,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""L""  RING",VJ-LIV,1
227659S,MHS00019E,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  HALO STUDS EARRINGS,VJ-LIV,1
227168S,CO-MRF03301035,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  HALO LADYS RING,VJ-LIV,1
183968Y,MRF10000363,MHVR,"18KT""OVANI-COLLECTION"" CHANNEL SET BAND",VJ-LIV,1
228212S,MRF00501024,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL PROMISE RING,VJ-LIV,1
234377S,MPD17501344,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK CROSS PENDANT,VJ-LIV,1
230072S,MHS00034E-GARNET,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 4.25CT GARNET HALO EARRING,VJ-LIV,1
228257V,CO-MPD03301268,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL INFINITY NECKLACE (NO WARRANTY),VJ-LIV,1
227402V,MHS00013P,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL ROUND HALO PENDANT ( NO WARRANTY ),VJ-LIV,1
234387V,MPD25001346,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK VERMEIL PLATED CROSS PENDANT (NO WARRANTY),VJ-LIV,1
235577V,MER10000761,MHVR,SILVER LINKNLOCK NATURAL TREATED BLACK DIAMOND VERMEIL PLATED STUD EARRINGS (NO WARRANTY),VJ-LIV,1
228218S,CO-MHS00014E,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL OVAL SOLITIARE STUDS EARRINGS,VJ-LIV,1
229913S,MHS00029R-BLUE TOPAZ,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT BLUE TOPAZ HALO RING,VJ-LIV,1
230140S,MHS00036E-OPAL,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.50CT OPAL HALO EARRING,VJ-LIV,1
227635S,MPD01001291,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  CROSS HEART PENDANT,VJ-LIV,1
229907S,MHS00029R-GARNET,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT GARNET HALO RING,VJ-LIV,1
229933S,MHS00030E-EMERALD,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 2.00CT EMERALD HALO EARRING,VJ-LIV,1
228783S,MHS00022E,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL FLOWER STUDS EARRINGS,VJ-LIV,1
229565,LGE+RBC2.00,MHVR,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-LIV,1
228789S,CO-MHS00016P,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL PEAR NECKLACE,VJ-LIV,1
228951S,CO-MHS00023R,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL ROSE FLOWER RING,VJ-LIV,1
239173,MPD06001414,MHVR,14KT''DIANI-COLLECTION'' AGI CERT HIDDEN HALO ROUND SOLITIARE PENDANT,VJ-LIV,1
229949V,MHS00030R-SAPPHIRE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.00CT SAPPHIRE HALO RING (NO WARRANTY),VJ-LIV,1
226038-V,MER01200672,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL STUDS EARRINGS ( NO WARRANTY ),VJ-LIV,1
233341S,MBG03300044,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL DIAMOND BANGLE,VJ-LIV,1
229951S,MHS00030R-TANZA,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT TANZANITE HALO RING,VJ-LIV,1
227661S,MRF03301021,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  HALO COMPOSITE RING,VJ-LIV,1
227939Y,MNC030000167,MHVR,"10KT""BELLA.BY.OVANI""  LABGROWN DIAMOND INITIAL ""J"" NECKLACE",VJ-LIV,1
235585B,MER40000763,MHVR,SILVER LABGROWN DIAM. LINKNLOCK NATURAL TREATED BLACK DIAMOND BLACK PLATED STUD EARRINGS (NO WARRANT,VJ-LIV,1
228025S,MHS07543E,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL RBC SOLITIARE STUDS EARRINGS,VJ-LIV,1
227955V,CO-MER01000691,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL HOOPS EARRINGS (NO WARRANTY),VJ-LIV,1
226253-S,MRF01001008,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""J""  RING",VJ-LIV,1
228308S,MPD01001252,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL INFINITY NECKLACE,VJ-LIV,1
217046Y,MBR67000126,MHVR,"10KT""NOVELLO-COLLECTION""  LABGROWN DIAMOND SINGLE ROW CUBAN BRACELET",VJ-LIV,1
229938S,MHS00030E-TANZANITE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 2.00CT TANZANITE HALO EARRING,VJ-LIV,1
230066V,MHS00034P-AME,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.75CT AMETHYST HALO PENDANT (NO WARRANTY),VJ-LIV,1
228049V,MPD05001246,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK VERMEIL PLATED CROSS PENDANT (NO WARRANTY),VJ-LIV,1
227655S,MER02500693,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  INFINITY HOOPS EARRINGS,VJ-LIV,1
221157Y,MRF01000555,MHVR,"10KT""NOVELLO-COLLECTION""  LABGROWN DIAMOND FLOWER TRIO SET",VJ-LIV,1
228777V,MBR01500327,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL BOLO TENNIS BRACELET (NO WARRANTY),VJ-LIV,1
230025S,MHS00032R-PARAIBA,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 2.00CT PARAIBA HALO RING,VJ-LIV,1
234395S,MRF12501092,MHVR,SILVER NATURAL TREATED BLACK DIAMOND LINKNLOCK MENS RING,VJ-LIV,1
227128S,MRF00600993,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  BALL AND BAR OPEN SHANK BAND,VJ-LIV,1
234393V,MRF12501091,MHVR,SILVER NATURAL TREATED BLACK DIAMOND LINKNLOCK VERMEIL PLATED MENS RING (NO WARRANTY),VJ-LIV,1
227973S,MER03500683,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HOOPS EARRINGS,VJ-LIV,1
182384,MPD18000336,MHVR,14KT VICKY NAME PENDANT,VJ-LIV,1
230210V,MHS00039R-RUBY,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.00CT RUBY HALO RING (NO WARRANTY),VJ-LIV,1
227625S,CO-MPD01001279,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL COMPASS PENDANT,VJ-LIV,1
226228-V,CO-MRF05001001,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED  INFINITY BAND ( NO WARRANTY ),VJ-LIV,1
227971V,CO-MER05000668,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL HOOPS EARRINGS (NO WARRANTY),VJ-LIV,1
226243-S,MRF01001007,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""H""  RING",VJ-LIV,1
229947S,MHS00030R-EMERALD,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT EMERALD HALO RING,VJ-LIV,1
227991V,CO-MBR47000337,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL TENNIS BRACELET (NO WARRANTY),VJ-LIV,1
228274V,CO-MER03300705,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL HOOPS EARRINGS (NO WARRANTY),VJ-LIV,1
229977V,MHS00031E-OPAL,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.00CT OPAL HALO EARRING (NO WARRANTY),VJ-LIV,1
227142V,CO-MRF02000996,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL 5-STONE ANNIVERSARY BAND ( NO WARRANTY ),VJ-LIV,1
229959V,MHS00031P-OPAL,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.00CT OPAL  HALO PENDANT (NO WARRANTY),VJ-LIV,1
227438V,MPD00501440,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL INITIAL ""F"" PENDANT ( NO WARRANTY )",VJ-LIV,1
228021S,CO-MBR20000340,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL TENNIS BRACELET,VJ-LIV,1
230076V,MHS00034E-AME,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 3.25CT AMETHYST HALO EARRING (NO WARRANTY),VJ-LIV,1
227471S,CO-MPD03301321,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  PENDANT,VJ-LIV,1
229145S,CO-MER06000696,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HOOPS EARRINGS,VJ-LIV,1
178361,MER15000172,MHVR,14KT EARRINGS,VJ-LIV,1
229919S,MHS00030P-TANZANITE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT TANZANITE HALO PENDANT,VJ-LIV,1
227633S,CO-MPD01001284,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  PENGUIN HEART PENDANT,VJ-LIV,1
226041-S,CO-MER03300681,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  JOURNEY EARRINGS,VJ-LIV,1
230038V,MHS00033E-BLUETOPAZ,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.25CT BLUE TOPAZ HALO EARRING (NO WARRANTY),VJ-LIV,1
230192S,MHS00037R-RUBY,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT RUBY HALO RING,VJ-LIV,1
226259-S,MRF01001015,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""S""  RING",VJ-LIV,1
227424S,CO-MPD01001282,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  BABY FEET HEART PENDANT,VJ-LIV,1
230175S,MHS00037P-SAPPHIRE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 0.75CT SAPPHIRE HALO PENDANT,VJ-LIV,1
159838,MPD12000573,MHVR,22KT VEINTE-PESO COIN  14KT DIAM. BEZEL PDNT,VJ-LIV,1
